1129,EGR2
1130,MAGOH
1131,COX5B
1132,LPCAT3
1133,FAM69A
1134,NELFB
1135,KRTAP5-1
1136,PPP1R8
1137,CPOX
1138,ZNF431
1139,METTL21B
1140,ECSIT
1141,NDUFA1
1142,MCM10
1143,VMA21
1144,MRPL54
1145,URI1
1146,HSF2
1147,CDH11
1148,CBX3
1149,ENO1
1150,HORMAD2
1151,GNAQ
1152,TMEM126B
1153,TBCB
1154,PRMT5
1155,PDCD6IP
1156,PCF11
1157,EBLN1
1158,YTHDC1
1159,WDHD1
1160,PCNP
1161,CSTF1
1162,ARL2BP
1163,MTRF1
1164,MTERFD1
1165,BCS1L
1166,MBTPS2
1167,C1orf105
1168,DRD5
1169,KRTAP5-5
1170,TADA2A
1171,CYC1
1172,BRPF3
1173,COG2
1174,CD3D
1175,ARF4
1176,NELFA
1177,NDUFS2
1178,YAP1
1179,GCNT3
1180,VHL
1181,POLR3E
1182,SPCS1
1183,PHF10
1184,PAXBP1
1185,MRPS22
1186,GUK1
1187,ZNF320
1188,TNNC2
1189,TUFM
1190,PRDM10
1191,TRPM7
1192,TAF5
1193,IPO9
1194,TEX19
1195,COG1
1196,HUS1
1197,MTG2
1198,KIF3A
1199,PTTG2
1200,DDX6
1201,SRPRB
1202,MRPL55
1203,AK2
1204,VPS54
1205,CENPQ
1206,DUSP12
1207,MS4A7
1208,SLC25A41
1209,STAG2
1210,NUP50
1211,PCDH11X
1212,ZNF441
1213,CYP27B1
1214,MRPL21
1215,SYT15
1216,VEZT
1217,TIMM17A
1218,GBP5
1219,DET1
1220,RCN2
1221,CCDC59
1222,EDF1
1223,ADCY2
1224,RSRC2
1225,EBNA1BP2
1226,MNT
1227,ATP5D
1228,COX7C
1229,TCEAL7
1230,C1orf86
1231,DCUN1D1
1232,SEPHS2
1233,MST1
1234,MED18
1235,UQCRC1
1236,KRT8
1237,GON4L
1238,ARF6
1239,ANGPT1
1240,AHNAK
1241,PRDX2
1242,MAPRE1
1243,UBQLN4
1244,TINF2
1245,NACA2
1246,EIF4G2
1247,COIL
1248,TAF13
1249,CHMP3
1250,MAP2K4
1251,HLA-B
1252,TAF4
1253,NFYB
1254,GAGE12H
1255,TRA2B
1256,ZNF605
1257,HBS1L
1258,CCAR1
1259,DDX28
1260,AVIL
1261,THG1L
1262,ALOX5
1263,IST1
1264,PGAM1
1265,RIT1
1266,KCNH5
1267,CRKL
1268,MBD3L3
1269,DEAF1
1270,MRPS18A
